484;06-12-2011;LIDIA VERA;LAIS BARRERA CABACH;RON;LICORES;7500;7
485;06-12-2011;MOISES VILLARROEL;ITALO DONDERO PIAZZE;MAGISTRAL;ASEO;2450;8
485;06-12-2011;MOISES VILLARROEL;ITALO DONDERO PIAZZE;CILANTRO;VERDURAS;200;5
485;06-12-2011;MOISES VILLARROEL;ITALO DONDERO PIAZZE;YOGURT GRIEGO;LACTEOS;230;8
485;06-12-2011;MOISES VILLARROEL;ITALO DONDERO PIAZZE;VINO;LICORES;2300;1
485;06-12-2011;MOISES VILLARROEL;ITALO DONDERO PIAZZE;ESPONJA;ASEO;250;9
486;06-12-2011;MARIO MADRID;OSCAR MORALES SILVA;PISCO;LICORES;2300;10
486;06-12-2011;MARIO MADRID;OSCAR MORALES SILVA;MAGISTRAL;ASEO;2450;1
486;06-12-2011;MARIO MADRID;OSCAR MORALES SILVA;TEQUILA;LICORES;6200;1
486;06-12-2011;MARIO MADRID;OSCAR MORALES SILVA;YOGURT GRIEGO;LACTEOS;230;2
487;06-12-2011;VANIA MARTIN;CLAUDIA LUNA PEREZ;FILETE;CARNE;4500;8
487;06-12-2011;VANIA MARTIN;CLAUDIA LUNA PEREZ;YOGURT GRIEGO;LACTEOS;230;8
487;06-12-2011;VANIA MARTIN;CLAUDIA LUNA PEREZ;YOGURT;LACTEOS;180;1
487;06-12-2011;VANIA MARTIN;CLAUDIA LUNA PEREZ;PEREJIL;VERDURAS;250;5
487;06-12-2011;VANIA MARTIN;CLAUDIA LUNA PEREZ;CILANTRO;VERDURAS;200;6
488;06-12-2011;CLAUDIO MATTA;MONSERRAT UGARTE PRAT;RON;LICORES;7500;8
489;06-12-2011;LIDIA VERA;PABLO GOMEZ SEPULVEDA;ESPONJA;ASEO;250;9
489;06-12-2011;LIDIA VERA;PABLO GOMEZ SEPULVEDA;COLIFROR;VERDURAS;700;5
489;06-12-2011;LIDIA VERA;PABLO GOMEZ SEPULVEDA;YOGURT;LACTEOS;180;2
489;06-12-2011;LIDIA VERA;PABLO GOMEZ SEPULVEDA;LECHE DESCREMADA;LACTEOS;200;6
489;06-12-2011;LIDIA VERA;PABLO GOMEZ SEPULVEDA;QUESO MANTECOSO;LACTEOS;1200;9
489;06-12-2011;LIDIA VERA;PABLO GOMEZ SEPULVEDA;FILETE;CARNE;4500;10
490;07-12-2011;CLAUDIO MATTA;CLAUDIA LUNA PEREZ;COLIFROR;VERDURAS;700;1
490;07-12-2011;CLAUDIO MATTA;CLAUDIA LUNA PEREZ;APIO;VERDURAS;180;1
491;07-12-2011;MARIO MADRID;OSCAR MORALES SILVA;LECHUGA;VERDURAS;250;8
491;07-12-2011;MARIO MADRID;OSCAR MORALES SILVA;VINO;LICORES;2300;5
492;07-12-2011;HELENA RAMIREZ;MAGDALENA REYES REYES;VINO;LICORES;2300;9
492;07-12-2011;HELENA RAMIREZ;MAGDALENA REYES REYES;QUESO MANTECOSO;LACTEOS;1200;2
492;07-12-2011;HELENA RAMIREZ;MAGDALENA REYES REYES;CILANTRO;VERDURAS;200;4
493;07-12-2011;CLAUDIA PEREZ;OSCAR MORALES SILVA;RON;LICORES;7500;5
493;07-12-2011;CLAUDIA PEREZ;OSCAR MORALES SILVA;QUESO MANTECOSO;LACTEOS;1200;3
494;07-12-2011;MONICA CASTRO;OSCAR MORALES SILVA;LOMO LISO;CARNE;3200;9
494;07-12-2011;MONICA CASTRO;OSCAR MORALES SILVA;APIO;VERDURAS;180;7
494;07-12-2011;MONICA CASTRO;OSCAR MORALES SILVA;PEREJIL;VERDURAS;250;3
495;07-12-2011;GUILLERMO LIRA;JUAN VERA HERNANDEZ;CILANTRO;VERDURAS;200;5
495;07-12-2011;GUILLERMO LIRA;JUAN VERA HERNANDEZ;RON;LICORES;7500;6
495;07-12-2011;GUILLERMO LIRA;JUAN VERA HERNANDEZ;QUESILLO;LACTEOS;200;8
495;07-12-2011;GUILLERMO LIRA;JUAN VERA HERNANDEZ;APIO;VERDURAS;180;9
495;07-12-2011;GUILLERMO LIRA;JUAN VERA HERNANDEZ;TEQUILA;LICORES;6200;10
495;07-12-2011;GUILLERMO LIRA;JUAN VERA HERNANDEZ;ESPONJA;ASEO;250;5
495;07-12-2011;GUILLERMO LIRA;JUAN VERA HERNANDEZ;LECHUGA;VERDURAS;250;4
496;07-12-2011;EDUARDO FIOL;RICARDO SAN MARTIN GOMEZ;QUESO MANTECOSO;LACTEOS;1200;8
496;07-12-2011;EDUARDO FIOL;RICARDO SAN MARTIN GOMEZ;MAGISTRAL;ASEO;2450;6
496;07-12-2011;EDUARDO FIOL;RICARDO SAN MARTIN GOMEZ;RON;LICORES;7500;5
496;07-12-2011;EDUARDO FIOL;RICARDO SAN MARTIN GOMEZ;CILANTRO;VERDURAS;200;2
496;07-12-2011;EDUARDO FIOL;RICARDO SAN MARTIN GOMEZ;PEREJIL;VERDURAS;250;1
497;08-12-2011;HELLEN ESCARATE;CATHERINE TAPIA NAVARRO;CILANTRO;VERDURAS;200;9
497;08-12-2011;HELLEN ESCARATE;CATHERINE TAPIA NAVARRO;QUESILLO;LACTEOS;200;5
498;08-12-2011;MARIO MADRID;MAGDALENA REYES REYES;VINO;LICORES;2300;5
498;08-12-2011;MARIO MADRID;MAGDALENA REYES REYES;PISCO;LICORES;2300;10
498;08-12-2011;MARIO MADRID;MAGDALENA REYES REYES;QUESO MANTECOSO;LACTEOS;1200;7
499;09-12-2011;JOSE MARTINEZ;ISIDORA JULIO MORENO;MAGISTRAL;ASEO;2450;7
499;09-12-2011;JOSE MARTINEZ;ISIDORA JULIO MORENO;APIO;VERDURAS;180;9
499;09-12-2011;JOSE MARTINEZ;ISIDORA JULIO MORENO;QUESILLO;LACTEOS;200;6
500;09-12-2011;CLAUDIO MATTA;RAUL SEGOVIA LARA;CILANTRO;VERDURAS;200;8
500;09-12-2011;CLAUDIO MATTA;RAUL SEGOVIA LARA;PISCO;LICORES;2300;5
500;09-12-2011;CLAUDIO MATTA;RAUL SEGOVIA LARA;VINO;LICORES;2300;7
501;09-12-2011;CLAUDIA PEREZ;LAIS BARRERA CABACH;FILETE;CARNE;4500;8
501;09-12-2011;CLAUDIA PEREZ;LAIS BARRERA CABACH;TEQUILA;LICORES;6200;10
501;09-12-2011;CLAUDIA PEREZ;LAIS BARRERA CABACH;APIO;VERDURAS;180;3
501;09-12-2011;CLAUDIA PEREZ;LAIS BARRERA CABACH;LOMO LISO;CARNE;3200;5
501;09-12-2011;CLAUDIA PEREZ;LAIS BARRERA CABACH;PISCO;LICORES;2300;10
502;09-12-2011;IVAN SEPULVEDA;JIMENA LIRA TORO;YOGURT GRIEGO;LACTEOS;230;1
502;09-12-2011;IVAN SEPULVEDA;JIMENA LIRA TORO;MAGISTRAL;ASEO;2450;6
502;09-12-2011;IVAN SEPULVEDA;JIMENA LIRA TORO;POSTRE DE LECHE;LACTEOS;280;8
502;09-12-2011;IVAN SEPULVEDA;JIMENA LIRA TORO;ESPONJA;ASEO;250;1
503;09-12-2011;VANIA MARTIN;OSCAR MORALES SILVA;TEQUILA;LICORES;6200;8
503;09-12-2011;VANIA MARTIN;OSCAR MORALES SILVA;VINO;LICORES;2300;3
503;09-12-2011;VANIA MARTIN;OSCAR MORALES SILVA;ESCOBA;ASEO;1000;9
503;09-12-2011;VANIA MARTIN;OSCAR MORALES SILVA;ESPONJA;ASEO;250;7
503;09-12-2011;VANIA MARTIN;OSCAR MORALES SILVA;PISCO;LICORES;2300;10
503;09-12-2011;VANIA MARTIN;OSCAR MORALES SILVA;LECHE DESCREMADA;LACTEOS;200;9
504;09-12-2011;CLAUDIO MATTA;PIEDAD MEJIAS SALAS;TEQUILA;LICORES;6200;10
504;09-12-2011;CLAUDIO MATTA;PIEDAD MEJIAS SALAS;VINO;LICORES;2300;10
505;09-12-2011;JOSE MARTINEZ;CLAUDIO URRA BRAVO;MAGISTRAL;ASEO;2450;2
505;09-12-2011;JOSE MARTINEZ;CLAUDIO URRA BRAVO;FILETE;CARNE;4500;2
505;09-12-2011;JOSE MARTINEZ;CLAUDIO URRA BRAVO;LECHE DESCREMADA;LACTEOS;200;10
506;09-12-2011;HELENA RAMIREZ;CLAUDIO URRA BRAVO;MAGISTRAL;ASEO;2450;4
506;09-12-2011;HELENA RAMIREZ;CLAUDIO URRA BRAVO;RON;LICORES;7500;4
506;09-12-2011;HELENA RAMIREZ;CLAUDIO URRA BRAVO;YOGURT GRIEGO;LACTEOS;230;9
506;09-12-2011;HELENA RAMIREZ;CLAUDIO URRA BRAVO;QUESILLO;LACTEOS;200;4
507;09-12-2011;CLAUDIO MATTA;JOSE CARRERA MARTEL;FILETE;CARNE;4500;10
507;09-12-2011;CLAUDIO MATTA;JOSE CARRERA MARTEL;LECHE DESCREMADA;LACTEOS;200;1
508;09-12-2011;JUAN SOTO;MARCOS SALAS ZAMORANO;POSTRE DE LECHE;LACTEOS;280;2
508;09-12-2011;JUAN SOTO;MARCOS SALAS ZAMORANO;CILANTRO;VERDURAS;200;3
509;10-12-2011;JOSE MARTINEZ;PIEDAD MEJIAS SALAS;FILETE;CARNE;4500;5
509;10-12-2011;JOSE MARTINEZ;PIEDAD MEJIAS SALAS;RON;LICORES;7500;3
509;10-12-2011;JOSE MARTINEZ;PIEDAD MEJIAS SALAS;PISCO;LICORES;2300;4
509;10-12-2011;JOSE MARTINEZ;PIEDAD MEJIAS SALAS;VINO;LICORES;2300;6
509;10-12-2011;JOSE MARTINEZ;PIEDAD MEJIAS SALAS;MAGISTRAL;ASEO;2450;5
509;10-12-2011;JOSE MARTINEZ;PIEDAD MEJIAS SALAS;YOGURT GRIEGO;LACTEOS;230;9
510;10-12-2011;GUILLERMO LIRA;ALEXIS VIDAL SANCHEZ;PEREJIL;VERDURAS;250;7
510;10-12-2011;GUILLERMO LIRA;ALEXIS VIDAL SANCHEZ;LOMO LISO;CARNE;3200;6
510;10-12-2011;GUILLERMO LIRA;ALEXIS VIDAL SANCHEZ;PISCO;LICORES;2300;5
510;10-12-2011;GUILLERMO LIRA;ALEXIS VIDAL SANCHEZ;YOGURT GRIEGO;LACTEOS;230;1
510;10-12-2011;GUILLERMO LIRA;ALEXIS VIDAL SANCHEZ;COLIFROR;VERDURAS;700;1
510;10-12-2011;GUILLERMO LIRA;ALEXIS VIDAL SANCHEZ;YOGURT;LACTEOS;180;4
511;10-12-2011;CLAUDIO MATTA;ALEXIS VIDAL SANCHEZ;YOGURT;LACTEOS;180;1
512;10-12-2011;IVAN SEPULVEDA;PABLO GOMEZ SEPULVEDA;FILETE;CARNE;4500;10
512;10-12-2011;IVAN SEPULVEDA;PABLO GOMEZ SEPULVEDA;YOGURT GRIEGO;LACTEOS;230;10
512;10-12-2011;IVAN SEPULVEDA;PABLO GOMEZ SEPULVEDA;LECHE DESCREMADA;LACTEOS;200;4
512;10-12-2011;IVAN SEPULVEDA;PABLO GOMEZ SEPULVEDA;YOGURT;LACTEOS;180;10
513;10-12-2011;ESTER JORQUERA;CATHERINE TAPIA NAVARRO;LECHUGA;VERDURAS;250;7
513;10-12-2011;ESTER JORQUERA;CATHERINE TAPIA NAVARRO;PEREJIL;VERDURAS;250;1
513;10-12-2011;ESTER JORQUERA;CATHERINE TAPIA NAVARRO;ESPONJA;ASEO;250;6
513;10-12-2011;ESTER JORQUERA;CATHERINE TAPIA NAVARRO;ESCOBA;ASEO;1000;3
514;10-12-2011;GUILLERMO LIRA;CLAUDIO URRA BRAVO;ESPONJA;ASEO;250;7
514;10-12-2011;GUILLERMO LIRA;CLAUDIO URRA BRAVO;VINO;LICORES;2300;4
515;11-12-2011;VANIA MARTIN;JIMENA LIRA TORO;MAGISTRAL;ASEO;2450;4
515;11-12-2011;VANIA MARTIN;JIMENA LIRA TORO;YOGURT GRIEGO;LACTEOS;230;4
515;11-12-2011;VANIA MARTIN;JIMENA LIRA TORO;LECHE DESCREMADA;LACTEOS;200;7
515;11-12-2011;VANIA MARTIN;JIMENA LIRA TORO;PISCO;LICORES;2300;6
515;11-12-2011;VANIA MARTIN;JIMENA LIRA TORO;ESCOBA;ASEO;1000;5
516;11-12-2011;JOSE MARTINEZ;LAIS BARRERA CABACH;YOGURT;LACTEOS;180;6
516;11-12-2011;JOSE MARTINEZ;LAIS BARRERA CABACH;COLIFROR;VERDURAS;700;5
516;11-12-2011;JOSE MARTINEZ;LAIS BARRERA CABACH;FILETE;CARNE;4500;10
516;11-12-2011;JOSE MARTINEZ;LAIS BARRERA CABACH;PEREJIL;VERDURAS;250;5
516;11-12-2011;JOSE MARTINEZ;LAIS BARRERA CABACH;YOGURT GRIEGO;LACTEOS;230;7
516;11-12-2011;JOSE MARTINEZ;LAIS BARRERA CABACH;APIO;VERDURAS;180;1
517;11-12-2011;GUILLERMO LIRA;MAGDALENA REYES REYES;RON;LICORES;7500;9
517;11-12-2011;GUILLERMO LIRA;MAGDALENA REYES REYES;MAGISTRAL;ASEO;2450;1
517;11-12-2011;GUILLERMO LIRA;MAGDALENA REYES REYES;APIO;VERDURAS;180;8
518;11-12-2011;HELLEN ESCARATE;RAUL SEGOVIA LARA;MAGISTRAL;ASEO;2450;8
518;11-12-2011;HELLEN ESCARATE;RAUL SEGOVIA LARA;LOMO LISO;CARNE;3200;6
519;12-12-2011;GUILLERMO LIRA;JUAN VERA HERNANDEZ;CILANTRO;VERDURAS;200;5
519;12-12-2011;GUILLERMO LIRA;JUAN VERA HERNANDEZ;MAGISTRAL;ASEO;2450;5
519;12-12-2011;GUILLERMO LIRA;JUAN VERA HERNANDEZ;VINO;LICORES;2300;6
520;12-12-2011;JUAN SOTO;CLAUDIO URRA BRAVO;YOGURT GRIEGO;LACTEOS;230;8
520;12-12-2011;JUAN SOTO;CLAUDIO URRA BRAVO;RON;LICORES;7500;8
520;12-12-2011;JUAN SOTO;CLAUDIO URRA BRAVO;LECHUGA;VERDURAS;250;2
520;12-12-2011;JUAN SOTO;CLAUDIO URRA BRAVO;LOMO LISO;CARNE;3200;4
520;12-12-2011;JUAN SOTO;CLAUDIO URRA BRAVO;PEREJIL;VERDURAS;250;1
520;12-12-2011;JUAN SOTO;CLAUDIO URRA BRAVO;ESCOBA;ASEO;1000;9
521;13-12-2011;MONICA CASTRO;OMAR CASTRO CASTRO;YOGURT;LACTEOS;180;4
521;13-12-2011;MONICA CASTRO;OMAR CASTRO CASTRO;PEREJIL;VERDURAS;250;1
522;13-12-2011;ANA PEÑA;ALEXIS VIDAL SANCHEZ;VINO;LICORES;2300;1
522;13-12-2011;ANA PEÑA;ALEXIS VIDAL SANCHEZ;PISCO;LICORES;2300;7
522;13-12-2011;ANA PEÑA;ALEXIS VIDAL SANCHEZ;FILETE;CARNE;4500;1
522;13-12-2011;ANA PEÑA;ALEXIS VIDAL SANCHEZ;QUESO MANTECOSO;LACTEOS;1200;1
523;13-12-2011;HELLEN ESCARATE;CATHERINE TAPIA NAVARRO;YOGURT GRIEGO;LACTEOS;230;1
523;13-12-2011;HELLEN ESCARATE;CATHERINE TAPIA NAVARRO;MAGISTRAL;ASEO;2450;8
523;13-12-2011;HELLEN ESCARATE;CATHERINE TAPIA NAVARRO;POSTRE DE LECHE;LACTEOS;280;6
523;13-12-2011;HELLEN ESCARATE;CATHERINE TAPIA NAVARRO;CILANTRO;VERDURAS;200;9
523;13-12-2011;HELLEN ESCARATE;CATHERINE TAPIA NAVARRO;APIO;VERDURAS;180;8
523;13-12-2011;HELLEN ESCARATE;CATHERINE TAPIA NAVARRO;LOMO LISO;CARNE;3200;3
524;13-12-2011;HELENA RAMIREZ;OSCAR MORALES SILVA;POSTRE DE LECHE;LACTEOS;280;4
525;13-12-2011;HELLEN ESCARATE;ALEXIS VIDAL SANCHEZ;MAGISTRAL;ASEO;2450;6
525;13-12-2011;HELLEN ESCARATE;ALEXIS VIDAL SANCHEZ;CILANTRO;VERDURAS;200;5
525;13-12-2011;HELLEN ESCARATE;ALEXIS VIDAL SANCHEZ;YOGURT GRIEGO;LACTEOS;230;9
526;13-12-2011;JOSE MARTINEZ;CLAUDIA LUNA PEREZ;MAGISTRAL;ASEO;2450;2
526;13-12-2011;JOSE MARTINEZ;CLAUDIA LUNA PEREZ;QUESILLO;LACTEOS;200;4
526;13-12-2011;JOSE MARTINEZ;CLAUDIA LUNA PEREZ;POSTRE DE LECHE;LACTEOS;280;1
527;14-12-2011;EDUARDO FIOL;CLAUDIA LUNA PEREZ;APIO;VERDURAS;180;2
527;14-12-2011;EDUARDO FIOL;CLAUDIA LUNA PEREZ;RON;LICORES;7500;5
527;14-12-2011;EDUARDO FIOL;CLAUDIA LUNA PEREZ;TEQUILA;LICORES;6200;6
527;14-12-2011;EDUARDO FIOL;CLAUDIA LUNA PEREZ;ESPONJA;ASEO;250;6
528;14-12-2011;ANA PEÑA;PABLO GOMEZ SEPULVEDA;QUESILLO;LACTEOS;200;8
528;14-12-2011;ANA PEÑA;PABLO GOMEZ SEPULVEDA;FILETE;CARNE;4500;2
528;14-12-2011;ANA PEÑA;PABLO GOMEZ SEPULVEDA;PEREJIL;VERDURAS;250;1
528;14-12-2011;ANA PEÑA;PABLO GOMEZ SEPULVEDA;RON;LICORES;7500;9
528;14-12-2011;ANA PEÑA;PABLO GOMEZ SEPULVEDA;ESPONJA;ASEO;250;5
529;14-12-2011;MONICA CASTRO;JOSE CARRERA MARTEL;LECHUGA;VERDURAS;250;6
530;14-12-2011;HELLEN ESCARATE;MONSERRAT UGARTE PRAT;YOGURT;LACTEOS;180;5
530;14-12-2011;HELLEN ESCARATE;MONSERRAT UGARTE PRAT;CILANTRO;VERDURAS;200;6
531;15-12-2011;ESTER JORQUERA;ITALO DONDERO PIAZZE;MAGISTRAL;ASEO;2450;3
531;15-12-2011;ESTER JORQUERA;ITALO DONDERO PIAZZE;POSTRE DE LECHE;LACTEOS;280;9
531;15-12-2011;ESTER JORQUERA;ITALO DONDERO PIAZZE;LOMO LISO;CARNE;3200;5
532;15-12-2011;MOISES VILLARROEL;PABLO GOMEZ SEPULVEDA;ESPONJA;ASEO;250;3
532;15-12-2011;MOISES VILLARROEL;PABLO GOMEZ SEPULVEDA;QUESILLO;LACTEOS;200;6
532;15-12-2011;MOISES VILLARROEL;PABLO GOMEZ SEPULVEDA;ESCOBA;ASEO;1000;8
533;15-12-2011;JUAN SOTO;MAGDALENA REYES REYES;RON;LICORES;7500;2
533;15-12-2011;JUAN SOTO;MAGDALENA REYES REYES;LECHE DESCREMADA;LACTEOS;200;10
534;16-12-2011;VANIA MARTIN;CRISTIAN HERNANDEZ FERNANDEZ;RON;LICORES;7500;5
534;16-12-2011;VANIA MARTIN;CRISTIAN HERNANDEZ FERNANDEZ;ESCOBA;ASEO;1000;8
534;16-12-2011;VANIA MARTIN;CRISTIAN HERNANDEZ FERNANDEZ;QUESILLO;LACTEOS;200;7
534;16-12-2011;VANIA MARTIN;CRISTIAN HERNANDEZ FERNANDEZ;QUESO MANTECOSO;LACTEOS;1200;2
534;16-12-2011;VANIA MARTIN;CRISTIAN HERNANDEZ FERNANDEZ;YOGURT GRIEGO;LACTEOS;230;9
535;16-12-2011;ESTER JORQUERA;ALEXIS VIDAL SANCHEZ;TEQUILA;LICORES;6200;8
536;16-12-2011;MOISES VILLARROEL;ALEXIS VIDAL SANCHEZ;LECHE DESCREMADA;LACTEOS;200;10
536;16-12-2011;MOISES VILLARROEL;ALEXIS VIDAL SANCHEZ;PISCO;LICORES;2300;2
536;16-12-2011;MOISES VILLARROEL;ALEXIS VIDAL SANCHEZ;MAGISTRAL;ASEO;2450;2
537;16-12-2011;CLAUDIO MATTA;RICARDO SAN MARTIN GOMEZ;PISCO;LICORES;2300;6
537;16-12-2011;CLAUDIO MATTA;RICARDO SAN MARTIN GOMEZ;LOMO LISO;CARNE;3200;1
537;16-12-2011;CLAUDIO MATTA;RICARDO SAN MARTIN GOMEZ;QUESO MANTECOSO;LACTEOS;1200;4
537;16-12-2011;CLAUDIO MATTA;RICARDO SAN MARTIN GOMEZ;POSTRE DE LECHE;LACTEOS;280;8
538;16-12-2011;VANIA MARTIN;MAGDALENA REYES REYES;YOGURT GRIEGO;LACTEOS;230;7
538;16-12-2011;VANIA MARTIN;MAGDALENA REYES REYES;VINO;LICORES;2300;4
538;16-12-2011;VANIA MARTIN;MAGDALENA REYES REYES;TEQUILA;LICORES;6200;6
538;16-12-2011;VANIA MARTIN;MAGDALENA REYES REYES;FILETE;CARNE;4500;5
538;16-12-2011;VANIA MARTIN;MAGDALENA REYES REYES;ESCOBA;ASEO;1000;2
539;16-12-2011;MONICA CASTRO;JIMENA LIRA TORO;LOMO LISO;CARNE;3200;6
539;16-12-2011;MONICA CASTRO;JIMENA LIRA TORO;FILETE;CARNE;4500;7
539;16-12-2011;MONICA CASTRO;JIMENA LIRA TORO;PISCO;LICORES;2300;7
539;16-12-2011;MONICA CASTRO;JIMENA LIRA TORO;YOGURT;LACTEOS;180;5
539;16-12-2011;MONICA CASTRO;JIMENA LIRA TORO;ESPONJA;ASEO;250;10
539;16-12-2011;MONICA CASTRO;JIMENA LIRA TORO;PEREJIL;VERDURAS;250;9
539;16-12-2011;MONICA CASTRO;JIMENA LIRA TORO;COLIFROR;VERDURAS;700;7
540;17-12-2011;MARIO MADRID;RICARDO SAN MARTIN GOMEZ;QUESO MANTECOSO;LACTEOS;1200;5
540;17-12-2011;MARIO MADRID;RICARDO SAN MARTIN GOMEZ;FILETE;CARNE;4500;5
541;17-12-2011;JUAN SOTO;OMAR CASTRO CASTRO;ESCOBA;ASEO;1000;5
541;17-12-2011;JUAN SOTO;OMAR CASTRO CASTRO;TEQUILA;LICORES;6200;8
541;17-12-2011;JUAN SOTO;OMAR CASTRO CASTRO;ESPONJA;ASEO;250;6
542;18-12-2011;HELENA RAMIREZ;ITALO DONDERO PIAZZE;POSTRE DE LECHE;LACTEOS;280;6
542;18-12-2011;HELENA RAMIREZ;ITALO DONDERO PIAZZE;YOGURT GRIEGO;LACTEOS;230;10
542;18-12-2011;HELENA RAMIREZ;ITALO DONDERO PIAZZE;COLIFROR;VERDURAS;700;7
542;18-12-2011;HELENA RAMIREZ;ITALO DONDERO PIAZZE;LECHE DESCREMADA;LACTEOS;200;5
542;18-12-2011;HELENA RAMIREZ;ITALO DONDERO PIAZZE;CILANTRO;VERDURAS;200;2
543;18-12-2011;JUAN SOTO;DAGOBERTO CAHE CABRERA;CILANTRO;VERDURAS;200;7
543;18-12-2011;JUAN SOTO;DAGOBERTO CAHE CABRERA;ESCOBA;ASEO;1000;7
543;18-12-2011;JUAN SOTO;DAGOBERTO CAHE CABRERA;RON;LICORES;7500;3
543;18-12-2011;JUAN SOTO;DAGOBERTO CAHE CABRERA;LECHE DESCREMADA;LACTEOS;200;5
544;18-12-2011;CLAUDIA PEREZ;RICARDO SAN MARTIN GOMEZ;YOGURT;LACTEOS;180;7
544;18-12-2011;CLAUDIA PEREZ;RICARDO SAN MARTIN GOMEZ;YOGURT GRIEGO;LACTEOS;230;5
544;18-12-2011;CLAUDIA PEREZ;RICARDO SAN MARTIN GOMEZ;PISCO;LICORES;2300;4
545;18-12-2011;IVAN SEPULVEDA;MARCOS SALAS ZAMORANO;ESPONJA;ASEO;250;7
546;18-12-2011;CLAUDIO MATTA;PABLO GOMEZ SEPULVEDA;YOGURT;LACTEOS;180;4
546;18-12-2011;CLAUDIO MATTA;PABLO GOMEZ SEPULVEDA;PISCO;LICORES;2300;8
546;18-12-2011;CLAUDIO MATTA;PABLO GOMEZ SEPULVEDA;APIO;VERDURAS;180;2
546;18-12-2011;CLAUDIO MATTA;PABLO GOMEZ SEPULVEDA;ESCOBA;ASEO;1000;8
547;18-12-2011;IVAN SEPULVEDA;OMAR CASTRO CASTRO;VINO;LICORES;2300;4
547;18-12-2011;IVAN SEPULVEDA;OMAR CASTRO CASTRO;FILETE;CARNE;4500;5
547;18-12-2011;IVAN SEPULVEDA;OMAR CASTRO CASTRO;ESCOBA;ASEO;1000;3
547;18-12-2011;IVAN SEPULVEDA;OMAR CASTRO CASTRO;QUESO MANTECOSO;LACTEOS;1200;5
547;18-12-2011;IVAN SEPULVEDA;OMAR CASTRO CASTRO;LECHUGA;VERDURAS;250;4
548;19-12-2011;MONICA CASTRO;JOSE CARRERA MARTEL;TEQUILA;LICORES;6200;2
548;19-12-2011;MONICA CASTRO;JOSE CARRERA MARTEL;LOMO LISO;CARNE;3200;3
549;19-12-2011;HELENA RAMIREZ;CRISTIAN HERNANDEZ FERNANDEZ;POSTRE DE LECHE;LACTEOS;280;3
549;19-12-2011;HELENA RAMIREZ;CRISTIAN HERNANDEZ FERNANDEZ;PEREJIL;VERDURAS;250;9
549;19-12-2011;HELENA RAMIREZ;CRISTIAN HERNANDEZ FERNANDEZ;RON;LICORES;7500;6
550;19-12-2011;MOISES VILLARROEL;MARCOS SALAS ZAMORANO;POSTRE DE LECHE;LACTEOS;280;7
550;19-12-2011;MOISES VILLARROEL;MARCOS SALAS ZAMORANO;CILANTRO;VERDURAS;200;1
550;19-12-2011;MOISES VILLARROEL;MARCOS SALAS ZAMORANO;YOGURT GRIEGO;LACTEOS;230;2
550;19-12-2011;MOISES VILLARROEL;MARCOS SALAS ZAMORANO;PISCO;LICORES;2300;10
551;19-12-2011;ANA PEÑA;RICARDO SAN MARTIN GOMEZ;ESPONJA;ASEO;250;9
552;19-12-2011;JOSE MARTINEZ;MONSERRAT UGARTE PRAT;MAGISTRAL;ASEO;2450;3
552;19-12-2011;JOSE MARTINEZ;MONSERRAT UGARTE PRAT;LOMO LISO;CARNE;3200;1
552;19-12-2011;JOSE MARTINEZ;MONSERRAT UGARTE PRAT;POSTRE DE LECHE;LACTEOS;280;4
552;19-12-2011;JOSE MARTINEZ;MONSERRAT UGARTE PRAT;LECHE DESCREMADA;LACTEOS;200;3
552;19-12-2011;JOSE MARTINEZ;MONSERRAT UGARTE PRAT;PEREJIL;VERDURAS;250;5
552;19-12-2011;JOSE MARTINEZ;MONSERRAT UGARTE PRAT;QUESILLO;LACTEOS;200;7
553;19-12-2011;MONICA CASTRO;OMAR CASTRO CASTRO;FILETE;CARNE;4500;4
553;19-12-2011;MONICA CASTRO;OMAR CASTRO CASTRO;VINO;LICORES;2300;8
553;19-12-2011;MONICA CASTRO;OMAR CASTRO CASTRO;YOGURT GRIEGO;LACTEOS;230;2
554;19-12-2011;MARIO MADRID;CLAUDIO URRA BRAVO;APIO;VERDURAS;180;5
554;19-12-2011;MARIO MADRID;CLAUDIO URRA BRAVO;FILETE;CARNE;4500;8
554;19-12-2011;MARIO MADRID;CLAUDIO URRA BRAVO;MAGISTRAL;ASEO;2450;2
555;19-12-2011;EDUARDO FIOL;CLAUDIO URRA BRAVO;PISCO;LICORES;2300;8
555;19-12-2011;EDUARDO FIOL;CLAUDIO URRA BRAVO;CILANTRO;VERDURAS;200;6
556;20-12-2011;CLAUDIA PEREZ;OMAR CASTRO CASTRO;YOGURT GRIEGO;LACTEOS;230;8
556;20-12-2011;CLAUDIA PEREZ;OMAR CASTRO CASTRO;YOGURT;LACTEOS;180;7
557;20-12-2011;LIDIA VERA;MONSERRAT UGARTE PRAT;LECHE DESCREMADA;LACTEOS;200;6
557;20-12-2011;LIDIA VERA;MONSERRAT UGARTE PRAT;PISCO;LICORES;2300;1
557;20-12-2011;LIDIA VERA;MONSERRAT UGARTE PRAT;QUESILLO;LACTEOS;200;6
558;20-12-2011;MOISES VILLARROEL;JOSE CARRERA MARTEL;QUESO MANTECOSO;LACTEOS;1200;9
559;20-12-2011;CLAUDIO MATTA;OSCAR MORALES SILVA;LECHE DESCREMADA;LACTEOS;200;3
559;20-12-2011;CLAUDIO MATTA;OSCAR MORALES SILVA;QUESO MANTECOSO;LACTEOS;1200;8
